school,size,sector,pracad,disclim,himinty,meanses,pupil,minority,sex,ses,mathach
s4530,435,Catholic,0.6,-0.245,1,-0.591,p3414,No,Female,-0.188,22.943
s4530,435,Catholic,0.6,-0.245,1,-0.591,p3415,Yes,Female,-0.308,14.424
s4530,435,Catholic,0.6,-0.245,1,-0.591,p3416,Yes,Female,-1.168,6.911
s4530,435,Catholic,0.6,-0.245,1,-0.591,p3417,No,Female,-1.128,17.45
s4530,435,Catholic,0.6,-0.245,1,-0.591,p3418,No,Female,-1.148,2.237
s4530,435,Catholic,0.6,-0.245,1,-0.591,p3419,Yes,Female,-0.708,16.717
s4530,435,Catholic,0.6,-0.245,1,-0.591,p3420,No,Female,-0.618,5.564
s4530,435,Catholic,0.6,-0.245,1,-0.591,p3421,No,Female,-0.938,7.252
s4530,435,Catholic,0.6,-0.245,1,-0.591,p3422,No,Female,-0.278,5.147
s4530,435,Catholic,0.6,-0.245,1,-0.591,p3423,No,Female,-1.338,-0.762
s4530,435,Catholic,0.6,-0.245,1,-0.591,p3424,No,Female,0.222,10.257
s4530,435,Catholic,0.6,-0.245,1,-0.591,p3425,No,Female,-0.488,3.97
s4530,435,Catholic,0.6,-0.245,1,-0.591,p3426,No,Female,0.132,8.248
s4530,435,Catholic,0.6,-0.245,1,-0.591,p3427,Yes,Female,0.302,1.747
s4530,435,Catholic,0.6,-0.245,1,-0.591,p3428,Yes,Female,0.082,5.436
s4530,435,Catholic,0.6,-0.245,1,-0.591,p3429,No,Female,0.212,7.304
s4530,435,Catholic,0.6,-0.245,1,-0.591,p3430,Yes,Female,-0.658,10.133
s4530,435,Catholic,0.6,-0.245,1,-0.591,p3431,Yes,Female,-0.728,8.472
s4530,435,Catholic,0.6,-0.245,1,-0.591,p3432,Yes,Female,-1.358,9.81
s4642,493,Public,0.43,-0.086,0,0.121,p3433,No,Female,-0.468,22.518
s4642,493,Public,0.43,-0.086,0,0.121,p3434,No,Female,0.202,14.419
s4642,493,Public,0.43,-0.086,0,0.121,p3435,No,Female,0.132,23.69
s4642,493,Public,0.43,-0.086,0,0.121,p3436,No,Female,0.762,14.309
s4642,493,Public,0.43,-0.086,0,0.121,p3437,No,Female,-0.638,10.88
s4642,493,Public,0.43,-0.086,0,0.121,p3438,No,Male,-0.508,8.109
s4642,493,Public,0.43,-0.086,0,0.121,p3439,No,Male,0.662,13.698
s4642,493,Public,0.43,-0.086,0,0.121,p3440,No,Female,-0.188,16.36
s4642,493,Public,0.43,-0.086,0,0.121,p3441,No,Male,0.972,21.609
s4642,493,Public,0.43,-0.086,0,0.121,p3442,No,Male,0.822,15.937
s4642,493,Public,0.43,-0.086,0,0.121,p3443,No,Male,0.782,24.138
s4642,493,Public,0.43,-0.086,0,0.121,p3444,No,Male,0.872,22.613
s4642,493,Public,0.43,-0.086,0,0.121,p3445,No,Male,0.902,11.176
s4642,493,Public,0.43,-0.086,0,0.121,p3446,No,Male,0.772,15.103
s4642,493,Public,0.43,-0.086,0,0.121,p3447,No,Female,0.322,23.89
s4642,493,Public,0.43,-0.086,0,0.121,p3448,No,Female,-0.748,17.467
s4642,493,Public,0.43,-0.086,0,0.121,p3449,No,Female,0.422,20.293
s4642,493,Public,0.43,-0.086,0,0.121,p3450,No,Female,-0.078,12.052
s4642,493,Public,0.43,-0.086,0,0.121,p3451,No,Female,0.242,12.094
s4642,493,Public,0.43,-0.086,0,0.121,p3452,No,Female,0.682,8.107
s4642,493,Public,0.43,-0.086,0,0.121,p3453,No,Male,-0.148,11.605
s4642,493,Public,0.43,-0.086,0,0.121,p3454,No,Male,-0.288,6.734
s4642,493,Public,0.43,-0.086,0,0.121,p3455,No,Female,0.232,17.102
s4642,493,Public,0.43,-0.086,0,0.121,p3456,No,Female,0.102,7.701
s4642,493,Public,0.43,-0.086,0,0.121,p3457,No,Male,0.212,11.134
s4642,493,Public,0.43,-0.086,0,0.121,p3458,No,Female,-0.168,20.986
s4642,493,Public,0.43,-0.086,0,0.121,p3459,Yes,Male,-0.118,10.124
s4642,493,Public,0.43,-0.086,0,0.121,p3460,No,Female,-0.058,8.178
s4642,493,Public,0.43,-0.086,0,0.121,p3461,No,Female,-0.278,-0.365
s4642,493,Public,0.43,-0.086,0,0.121,p3462,No,Male,0.892,24.993
s4642,493,Public,0.43,-0.086,0,0.121,p3463,No,Female,1.222,16.606
s4642,493,Public,0.43,-0.086,0,0.121,p3464,No,Male,0.892,19.103
s4642,493,Public,0.43,-0.086,0,0.121,p3465,No,Male,0.422,9.03
s4642,493,Public,0.43,-0.086,0,0.121,p3466,No,Female,0.542,19.141
s4642,493,Public,0.43,-0.086,0,0.121,p3467,No,Male,-0.338,7.071
s4642,493,Public,0.43,-0.086,0,0.121,p3468,No,Male,0.482,24.421
s4642,493,Public,0.43,-0.086,0,0.121,p3469,No,Female,-0.338,9.223
s4642,493,Public,0.43,-0.086,0,0.121,p3470,Yes,Male,-0.678,6.88
s4642,493,Public,0.43,-0.086,0,0.121,p3471,No,Male,0.012,10.252
s4642,493,Public,0.43,-0.086,0,0.121,p3472,No,Female,0.442,11.86
s4642,493,Public,0.43,-0.086,0,0.121,p3473,No,Female,-0.618,3.085
s4642,493,Public,0.43,-0.086,0,0.121,p3474,No,Male,0.762,16.919
s4642,493,Public,0.43,-0.086,0,0.121,p3475,No,Female,1.312,18.829
s4642,493,Public,0.43,-0.086,0,0.121,p3476,No,Male,-1.198,8.644
s4642,493,Public,0.43,-0.086,0,0.121,p3477,No,Female,0.142,19.521
s4642,493,Public,0.43,-0.086,0,0.121,p3478,No,Male,1.152,15.12
s4642,493,Public,0.43,-0.086,0,0.121,p3479,No,Female,-0.498,23.238
s4642,493,Public,0.43,-0.086,0,0.121,p3480,No,Female,-1.168,5.507
s4642,493,Public,0.43,-0.086,0,0.121,p3481,No,Female,-0.048,14.832
s4642,493,Public,0.43,-0.086,0,0.121,p3482,No,Female,0.232,8.738
s4642,493,Public,0.43,-0.086,0,0.121,p3483,No,Female,-2.218,17.326
s4642,493,Public,0.43,-0.086,0,0.121,p3484,No,Female,-0.238,3.812
s4642,493,Public,0.43,-0.086,0,0.121,p3485,No,Female,-0.768,19.685
s4642,493,Public,0.43,-0.086,0,0.121,p3486,No,Female,0.342,20.136
s4642,493,Public,0.43,-0.086,0,0.121,p3487,No,Male,-0.478,9.209
s4642,493,Public,0.43,-0.086,0,0.121,p3488,No,Female,0.622,16.225
s4642,493,Public,0.43,-0.086,0,0.121,p3489,No,Female,0.502,18.846
s4642,493,Public,0.43,-0.086,0,0.121,p3490,No,Female,0.712,22.07
s4642,493,Public,0.43,-0.086,0,0.121,p3491,No,Male,0.382,15.776
s4642,493,Public,0.43,-0.086,0,0.121,p3492,No,Female,-0.478,14.918
s4642,493,Public,0.43,-0.086,0,0.121,p3493,No,Female,-0.368,17.864
s4868,657,Catholic,1,-0.219,0,0.367,p3494,No,Female,0.942,18.308
s4868,657,Catholic,1,-0.219,0,0.367,p3495,No,Female,0.622,6.968
s4868,657,Catholic,1,-0.219,0,0.367,p3496,No,Female,0.902,19.078
s4868,657,Catholic,1,-0.219,0,0.367,p3497,Yes,Male,-1.048,10.261
s4868,657,Catholic,1,-0.219,0,0.367,p3498,Yes,Male,-0.718,13.335
s4868,657,Catholic,1,-0.219,0,0.367,p3499,Yes,Male,0.952,8.91
s4868,657,Catholic,1,-0.219,0,0.367,p3500,Yes,Male,1.342,10.724
s4868,657,Catholic,1,-0.219,0,0.367,p3501,No,Male,0.242,12.68
s4868,657,Catholic,1,-0.219,0,0.367,p3502,No,Male,0.582,17.77
s4868,657,Catholic,1,-0.219,0,0.367,p3503,Yes,Female,0.852,16.411
s4868,657,Catholic,1,-0.219,0,0.367,p3504,Yes,Male,0.522,12.298
s4868,657,Catholic,1,-0.219,0,0.367,p3505,No,Male,0.462,13.816
s4868,657,Catholic,1,-0.219,0,0.367,p3506,No,Female,1.512,15.524
s4868,657,Catholic,1,-0.219,0,0.367,p3507,No,Male,1.112,15.352
s4868,657,Catholic,1,-0.219,0,0.367,p3508,Yes,Male,-0.928,16.163
s4868,657,Catholic,1,-0.219,0,0.367,p3509,No,Female,0.862,16.413
s4868,657,Catholic,1,-0.219,0,0.367,p3510,No,Female,0.342,8.425
s4868,657,Catholic,1,-0.219,0,0.367,p3511,Yes,Male,-1.058,8.874
s4868,657,Catholic,1,-0.219,0,0.367,p3512,No,Male,0.852,20.69
s4868,657,Catholic,1,-0.219,0,0.367,p3513,No,Male,0.772,18.53
s4868,657,Catholic,1,-0.219,0,0.367,p3514,Yes,Female,-0.248,7.358
s4868,657,Catholic,1,-0.219,0,0.367,p3515,No,Male,1.342,12.694
s4868,657,Catholic,1,-0.219,0,0.367,p3516,Yes,Male,-0.228,18.399
s4868,657,Catholic,1,-0.219,0,0.367,p3517,Yes,Male,0.562,13.879
s4868,657,Catholic,1,-0.219,0,0.367,p3518,No,Male,0.172,18.479
s4868,657,Catholic,1,-0.219,0,0.367,p3519,No,Male,0.802,4.102
s4868,657,Catholic,1,-0.219,0,0.367,p3520,Yes,Male,-0.058,9.101
s4868,657,Catholic,1,-0.219,0,0.367,p3521,Yes,Male,-0.338,10.405
s4868,657,Catholic,1,-0.219,0,0.367,p3522,No,Female,0.352,14.209
s4868,657,Catholic,1,-0.219,0,0.367,p3523,No,Male,1.322,-1.607
s4868,657,Catholic,1,-0.219,0,0.367,p3524,Yes,Male,-0.158,9.368
s4868,657,Catholic,1,-0.219,0,0.367,p3525,No,Female,-0.198,0.098
s4868,657,Catholic,1,-0.219,0,0.367,p3526,Yes,Female,-0.528,5.071
s4868,657,Catholic,1,-0.219,0,0.367,p3527,No,Male,0.362,16.46
s4931,603,Catholic,0.79,-1.172,0,0.371,p3528,No,Female,0.992,11.731
s4931,603,Catholic,0.79,-1.172,0,0.371,p3529,No,Female,0.902,19.996
s4931,603,Catholic,0.79,-1.172,0,0.371,p3530,No,Male,0.572,13.938
s4931,603,Catholic,0.79,-1.172,0,0.371,p3531,No,Female,-0.678,12.188
s4931,603,Catholic,0.79,-1.172,0,0.371,p3532,No,Female,0.142,7.914
s4931,603,Catholic,0.79,-1.172,0,0.371,p3533,Yes,Female,1.262,17.168
s4931,603,Catholic,0.79,-1.172,0,0.371,p3534,No,Male,0.952,23.528
s4931,603,Catholic,0.79,-1.172,0,0.371,p3535,No,Female,-0.038,23.878
s4931,603,Catholic,0.79,-1.172,0,0.371,p3536,No,Female,0.652,20.876
s4931,603,Catholic,0.79,-1.172,0,0.371,p3537,No,Male,0.632,5.982
s4931,603,Catholic,0.79,-1.172,0,0.371,p3538,No,Male,0.412,9.801
s4931,603,Catholic,0.79,-1.172,0,0.371,p3539,No,Male,-1.058,23.023
s4931,603,Catholic,0.79,-1.172,0,0.371,p3540,No,Female,1.512,8.075
s4931,603,Catholic,0.79,-1.172,0,0.371,p3541,No,Female,0.602,13.499
s4931,603,Catholic,0.79,-1.172,0,0.371,p3542,No,Female,0.162,9.112
s4931,603,Catholic,0.79,-1.172,0,0.371,p3543,No,Female,0.142,18.617
s4931,603,Catholic,0.79,-1.172,0,0.371,p3544,No,Female,0.442,11.966
s4931,603,Catholic,0.79,-1.172,0,0.371,p3545,No,Female,0.922,5.592
s4931,603,Catholic,0.79,-1.172,0,0.371,p3546,No,Male,-0.118,21.358
s4931,603,Catholic,0.79,-1.172,0,0.371,p3547,No,Male,1.142,9.792
s4931,603,Catholic,0.79,-1.172,0,0.371,p3548,No,Female,0.142,10.018
s4931,603,Catholic,0.79,-1.172,0,0.371,p3549,No,Female,-0.018,12.89
s4931,603,Catholic,0.79,-1.172,0,0.371,p3550,No,Male,-0.298,21.037
s4931,603,Catholic,0.79,-1.172,0,0.371,p3551,No,Male,0.392,16.75
s4931,603,Catholic,0.79,-1.172,0,0.371,p3552,No,Female,0.162,12.406
s4931,603,Catholic,0.79,-1.172,0,0.371,p3553,No,Female,0.282,22.432
s4931,603,Catholic,0.79,-1.172,0,0.371,p3554,Yes,Female,-0.148,14.492
s4931,603,Catholic,0.79,-1.172,0,0.371,p3555,No,Female,0.732,10.421
s4931,603,Catholic,0.79,-1.172,0,0.371,p3556,No,Female,0.792,15.168
s4931,603,Catholic,0.79,-1.172,0,0.371,p3557,No,Female,-0.278,4.447
s4931,603,Catholic,0.79,-1.172,0,0.371,p3558,No,Male,0.102,10.62
s4931,603,Catholic,0.79,-1.172,0,0.371,p3559,No,Female,-0.748,11.435
s4931,603,Catholic,0.79,-1.172,0,0.371,p3560,No,Female,0.922,18.775
s4931,603,Catholic,0.79,-1.172,0,0.371,p3561,No,Male,0.022,12.858
s4931,603,Catholic,0.79,-1.172,0,0.371,p3562,No,Male,-1.788,3.033
s4931,603,Catholic,0.79,-1.172,0,0.371,p3563,No,Male,0.762,21.534
s4931,603,Catholic,0.79,-1.172,0,0.371,p3564,No,Female,1.452,22.846
s4931,603,Catholic,0.79,-1.172,0,0.371,p3565,No,Female,1.362,12.577
s4931,603,Catholic,0.79,-1.172,0,0.371,p3566,No,Female,0.822,13.272
s4931,603,Catholic,0.79,-1.172,0,0.371,p3567,No,Male,0.162,12.773
s4931,603,Catholic,0.79,-1.172,0,0.371,p3568,No,Male,0.742,15.267
s4931,603,Catholic,0.79,-1.172,0,0.371,p3569,No,Female,-0.398,19.21
s4931,603,Catholic,0.79,-1.172,0,0.371,p3570,No,Male,0.052,15.758
s4931,603,Catholic,0.79,-1.172,0,0.371,p3571,No,Female,-0.678,8.39
s4931,603,Catholic,0.79,-1.172,0,0.371,p3572,No,Female,0.132,8.463
s4931,603,Catholic,0.79,-1.172,0,0.371,p3573,No,Female,1.212,11.085
s4931,603,Catholic,0.79,-1.172,0,0.371,p3574,No,Male,0.932,12.201
s4931,603,Catholic,0.79,-1.172,0,0.371,p3575,No,Male,1.192,17.529
s4931,603,Catholic,0.79,-1.172,0,0.371,p3576,No,Female,-0.618,9.183
s4931,603,Catholic,0.79,-1.172,0,0.371,p3577,No,Male,0.712,15.265
s4931,603,Catholic,0.79,-1.172,0,0.371,p3578,No,Female,0.972,9.276
s4931,603,Catholic,0.79,-1.172,0,0.371,p3579,No,Female,1.082,20.194
s4931,603,Catholic,0.79,-1.172,0,0.371,p3580,No,Female,0.622,7.125
s4931,603,Catholic,0.79,-1.172,0,0.371,p3581,No,Female,-0.018,7.555
s4931,603,Catholic,0.79,-1.172,0,0.371,p3582,No,Male,-0.208,17.332
s4931,603,Catholic,0.79,-1.172,0,0.371,p3583,Yes,Male,1.192,7.85
s4931,603,Catholic,0.79,-1.172,0,0.371,p3584,No,Female,0.512,16.616
s4931,603,Catholic,0.79,-1.172,0,0.371,p3585,No,Female,-0.658,13.75
s5192,258,Catholic,0.37,-0.36,0,-0.058,p3586,No,Male,-0.018,2.35
s5192,258,Catholic,0.37,-0.36,0,-0.058,p3587,No,Female,1.072,2.839
s5192,258,Catholic,0.37,-0.36,0,-0.058,p3588,No,Male,-0.358,4.057
s5192,258,Catholic,0.37,-0.36,0,-0.058,p3589,No,Male,-1.098,3.418
s5192,258,Catholic,0.37,-0.36,0,-0.058,p3590,No,Female,0.392,17.088
s5192,258,Catholic,0.37,-0.36,0,-0.058,p3591,No,Male,-0.598,15.389
s5192,258,Catholic,0.37,-0.36,0,-0.058,p3592,Yes,Female,-0.828,10.63
s5192,258,Catholic,0.37,-0.36,0,-0.058,p3593,No,Male,0.262,6.166
s5192,258,Catholic,0.37,-0.36,0,-0.058,p3594,Yes,Male,1.192,5.043
s5192,258,Catholic,0.37,-0.36,0,-0.058,p3595,No,Female,1.342,17.913
s5192,258,Catholic,0.37,-0.36,0,-0.058,p3596,No,Female,-1.278,15.054
s5192,258,Catholic,0.37,-0.36,0,-0.058,p3597,No,Female,-0.918,17.072
s5192,258,Catholic,0.37,-0.36,0,-0.058,p3598,No,Female,-0.648,19.141
s5192,258,Catholic,0.37,-0.36,0,-0.058,p3599,Yes,Male,-0.538,-0.576
s5192,258,Catholic,0.37,-0.36,0,-0.058,p3600,Yes,Male,-0.368,4.88
s5192,258,Catholic,0.37,-0.36,0,-0.058,p3601,No,Female,-1.218,5.137
s5192,258,Catholic,0.37,-0.36,0,-0.058,p3602,Yes,Female,-0.888,4.311
s5192,258,Catholic,0.37,-0.36,0,-0.058,p3603,No,Female,0.252,13.482
s5192,258,Catholic,0.37,-0.36,0,-0.058,p3604,Yes,Male,-0.528,0.313
s5192,258,Catholic,0.37,-0.36,0,-0.058,p3605,No,Male,-0.568,17.158
s5192,258,Catholic,0.37,-0.36,0,-0.058,p3606,No,Male,0.032,15.37
s5192,258,Catholic,0.37,-0.36,0,-0.058,p3607,No,Female,0.352,10.721
s5192,258,Catholic,0.37,-0.36,0,-0.058,p3608,Yes,Female,1.262,22.451
s5192,258,Catholic,0.37,-0.36,0,-0.058,p3609,No,Female,0.372,19.575
s5192,258,Catholic,0.37,-0.36,0,-0.058,p3610,No,Male,0.752,21.91
s5192,258,Catholic,0.37,-0.36,0,-0.058,p3611,No,Female,-0.468,10.97
s5192,258,Catholic,0.37,-0.36,0,-0.058,p3612,No,Male,1.202,3.943
s5192,258,Catholic,0.37,-0.36,0,-0.058,p3613,No,Female,0.052,5.661
s5404,700,Catholic,0.9,-0.746,0,0.831,p3614,No,Female,0.612,24.993
s5404,700,Catholic,0.9,-0.746,0,0.831,p3615,No,Female,1.182,5.868
s5404,700,Catholic,0.9,-0.746,0,0.831,p3616,No,Female,1.072,15.281
s5404,700,Catholic,0.9,-0.746,0,0.831,p3617,No,Female,1.152,13.555
s5404,700,Catholic,0.9,-0.746,0,0.831,p3618,No,Female,0.842,15.762
s5404,700,Catholic,0.9,-0.746,0,0.831,p3619,No,Female,0.862,20.144
s5404,700,Catholic,0.9,-0.746,0,0.831,p3620,No,Female,0.622,16.423
s5404,700,Catholic,0.9,-0.746,0,0.831,p3621,No,Female,0.442,4.072
s5404,700,Catholic,0.9,-0.746,0,0.831,p3622,No,Female,1.422,16.985
s5404,700,Catholic,0.9,-0.746,0,0.831,p3623,No,Female,1.452,7.204
s5404,700,Catholic,0.9,-0.746,0,0.831,p3624,No,Female,0.992,20.379
s5404,700,Catholic,0.9,-0.746,0,0.831,p3625,No,Female,0.652,24.095
s5404,700,Catholic,0.9,-0.746,0,0.831,p3626,No,Female,0.542,11.046
s5404,700,Catholic,0.9,-0.746,0,0.831,p3627,No,Female,0.932,21.524
s5404,700,Catholic,0.9,-0.746,0,0.831,p3628,No,Female,1.122,17.537
s5404,700,Catholic,0.9,-0.746,0,0.831,p3629,No,Female,-0.318,11.833
s5404,700,Catholic,0.9,-0.746,0,0.831,p3630,No,Female,0.242,19.467
s5404,700,Catholic,0.9,-0.746,0,0.831,p3631,No,Female,0.802,3.552
s5404,700,Catholic,0.9,-0.746,0,0.831,p3632,No,Female,0.732,19.425
s5404,700,Catholic,0.9,-0.746,0,0.831,p3633,No,Female,1.012,17.994
s5404,700,Catholic,0.9,-0.746,0,0.831,p3634,Yes,Female,0.592,19.859
s5404,700,Catholic,0.9,-0.746,0,0.831,p3635,No,Female,1.342,15.497
s5404,700,Catholic,0.9,-0.746,0,0.831,p3636,No,Female,0.932,24.138
s5404,700,Catholic,0.9,-0.746,0,0.831,p3637,No,Female,0.392,14.573
s5404,700,Catholic,0.9,-0.746,0,0.831,p3638,No,Female,-0.358,4.096
s5404,700,Catholic,0.9,-0.746,0,0.831,p3639,No,Female,0.532,8.47
s5404,700,Catholic,0.9,-0.746,0,0.831,p3640,Yes,Female,-0.898,20.776
s5404,700,Catholic,0.9,-0.746,0,0.831,p3641,No,Female,0.832,9.106
s5404,700,Catholic,0.9,-0.746,0,0.831,p3642,No,Female,1.172,10.713
s5404,700,Catholic,0.9,-0.746,0,0.831,p3643,No,Female,-0.468,10.817
s5404,700,Catholic,0.9,-0.746,0,0.831,p3644,No,Female,1.172,20.794
s5404,700,Catholic,0.9,-0.746,0,0.831,p3645,No,Female,1.072,7.128
s5404,700,Catholic,0.9,-0.746,0,0.831,p3646,No,Female,1.172,22.896
s5404,700,Catholic,0.9,-0.746,0,0.831,p3647,No,Female,0.422,16.895
s5404,700,Catholic,0.9,-0.746,0,0.831,p3648,No,Female,0.482,8.215
s5404,700,Catholic,0.9,-0.746,0,0.831,p3649,No,Female,0.982,4.837
s5404,700,Catholic,0.9,-0.746,0,0.831,p3650,No,Female,1.182,16.713
s5404,700,Catholic,0.9,-0.746,0,0.831,p3651,No,Female,-0.098,14.106
s5404,700,Catholic,0.9,-0.746,0,0.831,p3652,No,Female,1.242,13.711
s5404,700,Catholic,0.9,-0.746,0,0.831,p3653,No,Female,0.952,17.312
s5404,700,Catholic,0.9,-0.746,0,0.831,p3654,No,Female,1.262,12.411
s5404,700,Catholic,0.9,-0.746,0,0.831,p3655,No,Female,1.072,14.927
s5404,700,Catholic,0.9,-0.746,0,0.831,p3656,No,Female,0.902,18.802
s5404,700,Catholic,0.9,-0.746,0,0.831,p3657,No,Female,1.512,22.08
s5404,700,Catholic,0.9,-0.746,0,0.831,p3658,Yes,Female,0.762,9.395
s5404,700,Catholic,0.9,-0.746,0,0.831,p3659,No,Female,1.072,24.479
s5404,700,Catholic,0.9,-0.746,0,0.831,p3660,No,Female,0.702,9.987
s5404,700,Catholic,0.9,-0.746,0,0.831,p3661,No,Female,0.902,16.574
s5404,700,Catholic,0.9,-0.746,0,0.831,p3662,No,Female,0.452,23.81
s5404,700,Catholic,0.9,-0.746,0,0.831,p3663,No,Female,1.122,17.163
s5404,700,Catholic,0.9,-0.746,0,0.831,p3664,No,Female,1.302,21.819
s5404,700,Catholic,0.9,-0.746,0,0.831,p3665,No,Female,1.182,20.686
s5404,700,Catholic,0.9,-0.746,0,0.831,p3666,No,Female,1.512,19.015
s5404,700,Catholic,0.9,-0.746,0,0.831,p3667,No,Female,1.262,13.664
s5404,700,Catholic,0.9,-0.746,0,0.831,p3668,No,Female,0.932,23.137
s5404,700,Catholic,0.9,-0.746,0,0.831,p3669,No,Female,1.422,4.682
s5404,700,Catholic,0.9,-0.746,0,0.831,p3670,No,Female,0.632,18.232
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3671,No,Female,1.362,22.521
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3672,No,Male,0.502,24.133
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3673,No,Female,-0.858,6.756
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3674,No,Male,-0.098,16.338
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3675,No,Female,0.162,4.408
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3676,No,Male,0.542,6.388
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3677,No,Male,1.012,23.566
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3678,No,Male,0.772,18.315
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3679,No,Female,-0.728,16.721
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3680,No,Male,0.842,24.993
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3681,No,Male,0.782,19.032
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3682,No,Male,0.582,21.031
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3683,No,Male,1.422,18.6
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3684,No,Male,1.512,21.666
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3685,No,Female,-0.288,0.452
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3686,No,Male,-1.258,-0.368
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3687,No,Male,0.182,17.817
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3688,No,Female,0.842,11.827
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3689,No,Male,1.182,14.457
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3690,No,Male,-0.338,18.272
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3691,No,Female,0.362,12.905
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3692,No,Female,0.412,15.936
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3693,No,Male,1.122,23.746
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3694,No,Male,0.922,19.757
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3695,No,Male,1.292,18.915
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3696,No,Female,-0.118,23.124
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3697,No,Male,0.772,17.193
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3698,No,Female,-0.098,24.133
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3699,No,Male,0.562,16.703
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3700,No,Female,0.972,20.17
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3701,No,Male,0.912,15.977
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3702,No,Male,0.632,23.043
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3703,No,Male,1.062,22.051
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3704,No,Female,-0.478,10.506
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3705,No,Female,0.412,21.451
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3706,No,Male,-0.728,1.135
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3707,No,Male,0.522,18.737
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3708,No,Female,0.042,16.443
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3709,No,Male,0.202,7.751
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3710,No,Male,0.932,14.44
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3711,No,Female,0.472,1.701
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3712,No,Female,0.542,9.264
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3713,No,Male,0.102,18.749
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3714,No,Female,0.312,19.491
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3715,No,Female,0.112,17.474
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3716,No,Male,0.252,3.352
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3717,No,Female,0.792,18.116
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3718,No,Male,0.562,22.08
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3719,No,Female,0.612,3.254
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3720,No,Female,0.642,8.529
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3721,No,Female,0.062,24.247
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3722,No,Female,1.282,14.76
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3723,No,Male,0.562,24.479
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3724,No,Male,-1.048,2.866
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3725,No,Male,0.842,16.236
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3726,No,Female,0.932,22.517
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3727,No,Male,-0.188,11.755
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3728,No,Female,0.032,24.479
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3729,No,Female,0.372,9.939
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3730,No,Male,0.932,23.062
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3731,No,Male,0.752,9.572
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3732,No,Female,0.082,8.647
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3733,No,Male,0.392,17.795
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3734,No,Female,0.542,-0.988
s5619,1118,Catholic,0.77,-1.286,0,0.426,p3735,No,Female,0.172,16.649
